role,rank,pid,phase,batch_id,id,operator,items,input_shapes,input_dtypes,inputs,cpu_range_ns,gpu_kernel_ns,gpu_kernel_count
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:11,aten.detach_.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]",[[2]],"[""torch.int32""]","[{""argument"": ""args[0]"", ""shape"": [2], ""dtype"": ""torch.int32"", ""device"": ""cuda:0"", ""stride"": [1]}]",3149,0,0
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:12,aten.lift_fresh.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]",[[4096]],"[""torch.int64""]","[{""argument"": ""args[0]"", ""shape"": [4096], ""dtype"": ""torch.int64"", ""device"": ""cuda:0"", ""stride"": [1]}]",5927,0,0
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:13,aten.detach_.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]",[[4096]],"[""torch.int64""]","[{""argument"": ""args[0]"", ""shape"": [4096], ""dtype"": ""torch.int64"", ""device"": ""cuda:0"", ""stride"": [1]}]",3223,0,0
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:14,aten.lift_fresh.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]","[[4096, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [4096, 2048], ""dtype"": ""torch.float16"", ""device"": ""cpu"", ""stride"": [2048, 1]}]",6396,0,0
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:15,aten.to.dtype_layout,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]","[[4096, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [4096, 2048], ""dtype"": ""torch.float16"", ""device"": ""cpu"", ""stride"": [2048, 1]}]",1507342,0,0
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:16,c10d.broadcast_.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]","[[4096, 2048]]","[""torch.float16""]","[{""argument"": ""args[0][0]"", ""shape"": [4096, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",320267,663741,1
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:17,aten.lift_fresh.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]","[[4096, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [4096, 2048], ""dtype"": ""torch.float16"", ""device"": ""cpu"", ""stride"": [2048, 1]}]",17868,0,0
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:18,aten.to.dtype_layout,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]","[[4096, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [4096, 2048], ""dtype"": ""torch.float16"", ""device"": ""cpu"", ""stride"": [2048, 1]}]",1847633,0,0
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:19,c10d.broadcast_.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]","[[4096, 2048]]","[""torch.float16""]","[{""argument"": ""args[0][0]"", ""shape"": [4096, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",168499,661469,1
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:20,aten.detach.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]",[[2048]],"[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",16508,0,0
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:21,_C.fused_add_rms_norm.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]","[[4096, 2048], [4096, 2048], [2048]]","[""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [4096, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[1]"", ""shape"": [4096, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[2]"", ""shape"": [2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",34115,133503,1
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:22,aten.linear.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]","[[4096, 2048], [1280, 2048], [1280]]","[""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [4096, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[1]"", ""shape"": [1280, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[2]"", ""shape"": [1280], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",159764,291582,1
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:23,aten.split_with_sizes.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]","[[4096, 1280]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [4096, 1280], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",23181,0,0
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:24,_C.rotary_embedding.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]","[[4096], [4096, 1024], [4096, 128], [32768, 128]]","[""torch.int64"", ""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [4096], ""dtype"": ""torch.int64"", ""device"": ""cuda:0"", ""stride"": [1]}, {""argument"": ""args[1]"", ""shape"": [4096, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}, {""argument"": ""args[2]"", ""shape"": [4096, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}, {""argument"": ""args[4]"", ""shape"": [32768, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [128, 1]}]",31680,46624,1
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:25,aten.zeros.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]",[],[],[],54465,17632,1
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:26,aten.view.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]","[[4096, 1024]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [4096, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",21782,0,0
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:27,aten.view.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]","[[4096, 1024]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [4096, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 1]}]",8434,0,0
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:28,aten.view.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]","[[4096, 128]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [4096, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",5389,0,0
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:29,aten.view.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]","[[4096, 128]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [4096, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",5076,0,0
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:30,vllm.unified_attention_with_output.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]","[[4096, 8, 128], [4096, 1, 128], [4096, 1, 128], [4096, 8, 128]]","[""torch.float16"", ""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [4096, 8, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 128, 1]}, {""argument"": ""args[1]"", ""shape"": [4096, 1, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 128, 1]}, {""argument"": ""args[2]"", ""shape"": [4096, 1, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 128, 1]}, {""argument"": ""args[3]"", ""shape"": [4096, 8, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 128, 1]}]",284635,490526,2
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:31,aten.view.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]","[[4096, 8, 128]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [4096, 8, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 128, 1]}]",9729,0,0
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:32,aten.linear.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]","[[4096, 1024], [2048, 1024]]","[""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [4096, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 1]}, {""argument"": ""args[1]"", ""shape"": [2048, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 1]}]",83460,196703,1
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:33,vllm.all_reduce.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]","[[4096, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [4096, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",113115,0,0
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:34,pynccl.all_reduce,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]","[[4096, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [4096, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",89565,1298043,1
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:35,aten.detach.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]",[[2048]],"[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",8599,0,0
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:36,_C.fused_add_rms_norm.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]","[[4096, 2048], [4096, 2048], [2048]]","[""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [4096, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[1]"", ""shape"": [4096, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[2]"", ""shape"": [2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",25123,138687,1
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:37,aten.linear.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]","[[4096, 2048], [11008, 2048]]","[""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [4096, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[1]"", ""shape"": [11008, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",69844,2082775,1
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:38,aten.empty.memory_format,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]",[],[],[],36061,0,0
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:39,_C.silu_and_mul.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]","[[4096, 5504], [4096, 11008]]","[""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [4096, 5504], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [5504, 1]}, {""argument"": ""args[1]"", ""shape"": [4096, 11008], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [11008, 1]}]",23350,292447,1
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:40,aten.linear.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]","[[4096, 5504], [2048, 5504]]","[""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [4096, 5504], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [5504, 1]}, {""argument"": ""args[1]"", ""shape"": [2048, 5504], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [5504, 1]}]",53820,962396,1
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:41,vllm.all_reduce.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]","[[4096, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [4096, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",110273,0,0
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:42,pynccl.all_reduce,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]","[[4096, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [4096, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",76775,1270714,1
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:43,aten.detach.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]",[[2048]],"[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",8243,0,0
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:44,_C.fused_add_rms_norm.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]","[[4096, 2048], [4096, 2048], [2048]]","[""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [4096, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[1]"", ""shape"": [4096, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[2]"", ""shape"": [2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",20357,139104,1
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:45,aten.linear.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]","[[4096, 2048], [1280, 2048], [1280]]","[""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [4096, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[1]"", ""shape"": [1280, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[2]"", ""shape"": [1280], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",71079,290591,1
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:46,aten.split_with_sizes.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]","[[4096, 1280]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [4096, 1280], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",16277,0,0
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:47,_C.rotary_embedding.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]","[[4096], [4096, 1024], [4096, 128], [32768, 128]]","[""torch.int64"", ""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [4096], ""dtype"": ""torch.int64"", ""device"": ""cuda:0"", ""stride"": [1]}, {""argument"": ""args[1]"", ""shape"": [4096, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}, {""argument"": ""args[2]"", ""shape"": [4096, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}, {""argument"": ""args[4]"", ""shape"": [32768, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [128, 1]}]",22289,46751,1
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:48,aten.zeros.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]",[],[],[],40789,17888,1
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:49,aten.view.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]","[[4096, 1024]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [4096, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",8985,0,0
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:50,aten.view.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]","[[4096, 1024]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [4096, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 1]}]",5316,0,0
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:51,aten.view.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]","[[4096, 128]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [4096, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",8616,0,0
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:52,aten.view.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]","[[4096, 128]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [4096, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",5078,0,0
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:53,vllm.unified_attention_with_output.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]","[[4096, 8, 128], [4096, 1, 128], [4096, 1, 128], [4096, 8, 128]]","[""torch.float16"", ""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [4096, 8, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 128, 1]}, {""argument"": ""args[1]"", ""shape"": [4096, 1, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 128, 1]}, {""argument"": ""args[2]"", ""shape"": [4096, 1, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 128, 1]}, {""argument"": ""args[3]"", ""shape"": [4096, 8, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 128, 1]}]",199157,490174,2
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:54,aten.view.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]","[[4096, 8, 128]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [4096, 8, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 128, 1]}]",9048,0,0
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:55,aten.linear.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]","[[4096, 1024], [2048, 1024]]","[""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [4096, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 1]}, {""argument"": ""args[1]"", ""shape"": [2048, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 1]}]",54858,197695,1
cloud,0,9274,prefill,2b19945777114854b82d6cd44b40f27b,optrace:9274:56,vllm.all_reduce.default,"[{""request_id"": ""c4f28400bfd54f3bbb86f843f6fb61f5"", ""position"": 0, ""query_len"": 4096}]","[[4096, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [4096, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",87378,0,0
